Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Pool Play,Premier 5.0+,Group A,1,Single game,Tilted,T.Y.B,Tilted,21,11,,,,,Will Picone,Justin Barr,Brandon Stokes,Dalton Gilder
Pool Play,Premier 5.0+,Group A,1,Single game,Venusaur,Hospital Scene,Hospital Scene,16,21,,,,,Samuel Corey,Kurt Lannetti,Dustin Grant,Nic Albornoz
Pool Play,Premier 5.0+,Group A,1,Single game,Dizzy,Last Supper,Dizzy,21,11,,,,,Josh Hutko,David Rowlands,Liam Sherron,Brian Perlson
Pool Play,Premier 5.0+,Group B,1,Single game,V⚡️RGA,Gauntlet,V⚡️RGA,21,9,,,,,Caleb Cummings,Dawson Morgan,Nathan Montgomery,Will Eckard
Pool Play,Premier 5.0+,Group B,1,Single game,Party Fowl,GFD Gas,Party Fowl,21,15,,,,,Kyle Fowler,Cole Maddox,Daniel Patten,Zak Kovatch
Pool Play,Premier 5.0+,Group B,1,Single game,LL Handsy,Zootied,LL Handsy,21,10,,,,,Matt Spolarich,Jake Mottershead,Nate KT,Sean Brown
Pool Play,Premier 5.0+,Group C,1,Single game,Evasive Boost,"Chip Gravitation ",Evasive Boost,21,8,,,,,Jenson Miller,Kieran Rose,Maxwell Riseman,Ethan Ferland
Pool Play,Premier 5.0+,Group C,1,Single game,Boogie Woogie,BB Gun Pew Pew,Boogie Woogie,21,14,,,,,Adam Porter,Ben Savage,Bradley Clark,Braedan Thomas
Pool Play,Premier 5.0+,Group C,1,Single game,Get Gaped,Brock Lesnar,Get Gaped,21,11,,,,,Nick Evanko,Tim Lacagnina,Caleb Brock,James Mitchum
Pool Play,Premier 5.0+,Group D,1,Single game,Waffle House,Chen/Timonere,Waffle House,21,19,,,,,Stephen Jones,Owen Lippman,Brandon Timonere,Kevin Chen
Pool Play,Premier 5.0+,Group D,1,Single game,Shorter & Taller,Shockwave,Shorter & Taller,21,14,,,,,Caleb Shorter,Andrew Sullivan,John Buchanan,Sam Bunze
Pool Play,Premier 5.0+,Group D,1,Single game,Disordered,Knull,Knull,18,21,,,,,Solomon Berry,Andrew Greer,Chase Meyer,Dax Andrew O'Hair
Pool Play,Premier 5.0+,Group E,1,Single game,Glizzy Gladiators,Pecan Pralines,Glizzy Gladiators,21,11,,,,,Jacob Summers,Polk Denmark,Jackson Wood,Aleks Essen
Pool Play,Premier 5.0+,Group E,1,Single game,Degenerates,PBR Vengeance,Degenerates,21,15,,,,,Thomas Hoffman,Jack coolbaugh,Jacob Arzaga,Garrett Blanchard
Pool Play,Premier 5.0+,Group E,1,Single game,ORTHODOX,Bunze/Martin,ORTHODOX,21,14,,,,,Jack Bushart,Clifford Amadeo LeVeque,Benjamin Bunze,A.j. Martin
Pool Play,Premier 5.0+,Group A,2,Single game,Tilted,Hospital Scene,Tilted,21,12,,,,,Will Picone,Justin Barr,Dustin Grant,Nic Albornoz
Pool Play,Premier 5.0+,Group A,2,Single game,Venusaur,Lippman Glazers,Venusaur,21,13,,,,,Samuel Corey,Kurt Lannetti,Calvin Smith,Reid Lampert
Pool Play,Premier 5.0+,Group A,2,Single game,Last Supper,T.Y.B,Last Supper,21,16,,,,,Liam Sherron,Brian Perlson,Brandon Stokes,Dalton Gilder
Pool Play,Premier 5.0+,Group B,2,Single game,V⚡️RGA,GFD Gas,V⚡️RGA,21,14,,,,,Caleb Cummings,Dawson Morgan,Daniel Patten,Zak Kovatch
Pool Play,Premier 5.0+,Group B,2,Single game,Party Fowl,Esposo/Garrett,Party Fowl,21,14,,,,,Kyle Fowler,Cole Maddox,Mike Garrett,Josh Esposo
Pool Play,Premier 5.0+,Group B,2,Single game,Zootied,Gauntlet,Zootied,21,19,,,,,Nate KT,Sean Brown,Nathan Montgomery,Will Eckard
Pool Play,Premier 5.0+,Group C,2,Single game,Evasive Boost,BB Gun Pew Pew,Evasive Boost,21,15,,,,,Jenson Miller,Kieran Rose,Bradley Clark,Braedan Thomas
Pool Play,Premier 5.0+,Group C,2,Single game,Boogie Woogie,Siuuu,Boogie Woogie,21,17,,,,,Adam Porter,Ben Savage,Rob's Traveler,Josh Weinbach
Pool Play,Premier 5.0+,Group C,2,Single game,Brock Lesnar,"Chip Gravitation ",Brock Lesnar,21,18,,,,,Caleb Brock,James Mitchum,Maxwell Riseman,Ethan Ferland
Pool Play,Premier 5.0+,Group D,2,Single game,Waffle House,Shockwave,Waffle House,21,15,,,,,Stephen Jones,Owen Lippman,John Buchanan,Sam Bunze
Pool Play,Premier 5.0+,Group D,2,Single game,Shorter & Taller,Disordered,Disordered,21,23,,,,,Caleb Shorter,Andrew Sullivan,Solomon Berry,Andrew Greer
Pool Play,Premier 5.0+,Group D,2,Single game,Knull,Chen/Timonere,Knull,21,11,,,,,Chase Meyer,Dax Andrew O'Hair,Brandon Timonere,Kevin Chen
Pool Play,Premier 5.0+,Group E,2,Single game,Glizzy Gladiators,PBR Vengeance,Glizzy Gladiators,21,15,,,,,Jacob Summers,Polk Denmark,Jacob Arzaga,Garrett Blanchard
Pool Play,Premier 5.0+,Group E,2,Single game,Degenerates,ORTHODOX,ORTHODOX,18,21,,,,,Thomas Hoffman,Jack coolbaugh,Jack Bushart,Clifford Amadeo LeVeque
Pool Play,Premier 5.0+,Group E,2,Single game,Bunze/Martin,Pecan Pralines,Bunze/Martin,21,19,,,,,Benjamin Bunze,A.j. Martin,Jackson Wood,Aleks Essen
Pool Play,Premier 5.0+,Group A,3,Single game,Tilted,Last Supper,Tilted,21,6,,,,,Will Picone,Justin Barr,Liam Sherron,Brian Perlson
Pool Play,Premier 5.0+,Group A,3,Single game,Venusaur,Dizzy,Dizzy,19,21,,,,,Samuel Corey,Kurt Lannetti,Josh Hutko,David Rowlands
Pool Play,Premier 5.0+,Group A,3,Single game,Lippman Glazers,Hospital Scene,Lippman Glazers,21,17,,,,,Calvin Smith,Reid Lampert,Dustin Grant,Nic Albornoz
Pool Play,Premier 5.0+,Group B,3,Single game,V⚡️RGA,Zootied,V⚡️RGA,21,12,,,,,Caleb Cummings,Dawson Morgan,Nate KT,Sean Brown
Pool Play,Premier 5.0+,Group B,3,Single game,Party Fowl,LL Handsy,Party Fowl,21,19,,,,,Kyle Fowler,Cole Maddox,Matt Spolarich,Jake Mottershead
Pool Play,Premier 5.0+,Group B,3,Single game,Esposo/Garrett,GFD Gas,Esposo/Garrett,21,14,,,,,Mike Garrett,Josh Esposo,Daniel Patten,Zak Kovatch
Pool Play,Premier 5.0+,Group C,3,Single game,Evasive Boost,Brock Lesnar,Evasive Boost,21,5,,,,,Jenson Miller,Kieran Rose,Caleb Brock,James Mitchum
Pool Play,Premier 5.0+,Group C,3,Single game,Boogie Woogie,Get Gaped,Get Gaped,24,25,,,,,Adam Porter,Ben Savage,Nick Evanko,Tim Lacagnina
Pool Play,Premier 5.0+,Group C,3,Single game,Siuuu,BB Gun Pew Pew,Siuuu,25,24,,,,,Rob's Traveler,Josh Weinbach,Bradley Clark,Braedan Thomas
Pool Play,Premier 5.0+,Group D,3,Single game,Waffle House,Knull,Waffle House,21,18,,,,,Stephen Jones,Owen Lippman,Chase Meyer,Dax Andrew O'Hair
Pool Play,Premier 5.0+,Group D,3,Single game,Shorter & Taller,Chen/Timonere,Shorter & Taller,21,9,,,,,Caleb Shorter,Andrew Sullivan,Brandon Timonere,Kevin Chen
Pool Play,Premier 5.0+,Group D,3,Single game,Disordered,Shockwave,Disordered,21,10,,,,,Solomon Berry,Andrew Greer,John Buchanan,Sam Bunze
Pool Play,Premier 5.0+,Group E,3,Single game,Glizzy Gladiators,Bunze/Martin,Glizzy Gladiators,21,13,,,,,Jacob Summers,Polk Denmark,Benjamin Bunze,A.j. Martin
Pool Play,Premier 5.0+,Group E,3,Single game,Degenerates,Pecan Pralines,Degenerates,21,18,,,,,Thomas Hoffman,Jack coolbaugh,Jackson Wood,Aleks Essen
Pool Play,Premier 5.0+,Group E,3,Single game,ORTHODOX,PBR Vengeance,ORTHODOX,21,17,,,,,Jack Bushart,Clifford Amadeo LeVeque,Jacob Arzaga,Garrett Blanchard
Pool Play,Premier 5.0+,Group A,4,Single game,Tilted,Lippman Glazers,Tilted,21,19,,,,,Will Picone,Justin Barr,Calvin Smith,Reid Lampert
Pool Play,Premier 5.0+,Group A,4,Single game,Venusaur,T.Y.B,T.Y.B,17,21,,,,,Samuel Corey,Kurt Lannetti,Brandon Stokes,Dalton Gilder
Pool Play,Premier 5.0+,Group A,4,Single game,Dizzy,Hospital Scene,Dizzy,21,13,,,,,Josh Hutko,David Rowlands,Dustin Grant,Nic Albornoz
Pool Play,Premier 5.0+,Group B,4,Single game,V⚡️RGA,Esposo/Garrett,V⚡️RGA,21,14,,,,,Caleb Cummings,Dawson Morgan,Mike Garrett,Josh Esposo
Pool Play,Premier 5.0+,Group B,4,Single game,Party Fowl,Gauntlet,Party Fowl,21,16,,,,,Kyle Fowler,Cole Maddox,Nathan Montgomery,Will Eckard
Pool Play,Premier 5.0+,Group B,4,Single game,LL Handsy,GFD Gas,LL Handsy,21,17,,,,,Matt Spolarich,Jake Mottershead,Daniel Patten,Zak Kovatch
