Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,Contender (4.5),Bracket A,Round of 16,Best of 3,Tyyypical,He’s a minor,Tyyypical,21,18,21,17,,,Aron Taguiam,James Stuermer,TJ Sorbe,Carter Stork
Bracket Stage,Contender (4.5),Bracket A,Round of 16,Best of 3,GOATGENE,Speds,Speds,12,21,13,21,,,Cooper Patcheak,Wesley Tunelius,Oliver Howard,Hayden Sanderson
Bracket Stage,Contender (4.5),Bracket A,Quarter-final,Best of 3,concussion protocol,Speds,concussion protocol,21,17,21,16,,,Daniel Chudin,Hongyi Zhu,Oliver Howard,Hayden Sanderson
Bracket Stage,Contender (4.5),Bracket A,Quarter-final,Best of 3,Parka People,Tyyypical,Parka People,21,12,21,19,,,Nivek Thompson,Tanner Smith,Aron Taguiam,James Stuermer
Bracket Stage,Contender (4.5),Bracket A,Quarter-final,Best of 3,Snovermaxxing,Injury Reserve,Injury Reserve,16,21,21,16,19,21,Zach Patterson,Gavin Gibson,Jeremy Proch,Isaac Hill-Williams
Bracket Stage,Contender (4.5),Bracket A,Quarter-final,Best of 3,the ball smackers,L Rev,L Rev,13,21,19,21,,,Alan Deutschendorf,Kian Wojtowich,Ally Chou,Reece Yoshizawa
Bracket Stage,Contender (4.5),Bracket A,P9: Quarter-final,Single game,GOATGENE,Go twins,GOATGENE,0,-1,,,,,Cooper Patcheak,Wesley Tunelius,Aidan Possehl,Connor Derusseau
Bracket Stage,Contender (4.5),Bracket A,P9: Quarter-final,Single game,He’s a minor,Blackjack,Blackjack,0,1,,,,,TJ Sorbe,Carter Stork,Joshua Szeto,Daniel Cortez
Bracket Stage,Contender (4.5),Bracket A,P9: Quarter-final,Single game,Present Them!,canes after,Present Them!,1,0,,,,,Joseph Montecucco,Jet Kmet,Bryant Gragg,Joseph Enders
Bracket Stage,Contender (4.5),Bracket A,P9: Quarter-final,Single game,Mr. Big,Deus Vult,Mr. Big,0,-1,,,,,Patrick Vottis,Trevor Hoople,Alex Dluzynski,"David  Nakleh "
Bracket Stage,Contender (4.5),Bracket A,Semi-final,Best of 3,concussion protocol,L Rev,concussion protocol,21,15,21,14,,,Daniel Chudin,Hongyi Zhu,Ally Chou,Reece Yoshizawa
Bracket Stage,Contender (4.5),Bracket A,Semi-final,Best of 3,Parka People,Injury Reserve,Parka People,21,12,21,13,,,Nivek Thompson,Tanner Smith,Jeremy Proch,Isaac Hill-Williams
Bracket Stage,Contender (4.5),Bracket A,P5: Semi-final,Single game,the ball smackers,Speds,Speds,19,21,,,,,Alan Deutschendorf,Kian Wojtowich,Oliver Howard,Hayden Sanderson
