Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Pool Play,3.0-3.5 Open Intermediate-Advanced,Group A,1,Single game,Fwangloooww,Kyle + Sebastian,Kyle + Sebastian,18,21,,,,,Lindsey Johanson,Grayson Szarko-Berkhout,Seba Araya Castillo,Kyle Ling
Pool Play,3.0-3.5 Open Intermediate-Advanced,Group A,1,Single game,Ricky Bobby,Wilson & Krishay SBU,Ricky Bobby,21,11,,,,,Ronin Harper,david riedel,Krishay Matneja,Wilson Wuchen
Pool Play,3.0-3.5 Open Intermediate-Advanced,Group B,1,Single game,Testudo's dream,Yip Yip,Testudo's dream,21,12,,,,,Joseph Kunitz,Caden Unger,Ben Steuerman,Tommy Dale
Pool Play,3.0-3.5 Open Intermediate-Advanced,Group B,1,Single game,6238,Mark & Aaron SBU,Mark & Aaron SBU,17,21,,,,,Joseph Vaisman,Ryan Cheriathundam,Mark Vadnais,Aaron Zeiler
Pool Play,3.0-3.5 Open Intermediate-Advanced,Group A,2,Single game,Fwangloooww,Wilson & Krishay SBU,Fwangloooww,21,9,,,,,Lindsey Johanson,Grayson Szarko-Berkhout,Krishay Matneja,Wilson Wuchen
Pool Play,3.0-3.5 Open Intermediate-Advanced,Group A,2,Single game,Ricky Bobby,Kyle + Sebastian,Kyle + Sebastian,19,21,,,,,Ronin Harper,david riedel,Seba Araya Castillo,Kyle Ling
Pool Play,3.0-3.5 Open Intermediate-Advanced,Group B,2,Single game,Testudo's dream,Mark & Aaron SBU,Testudo's dream,21,13,,,,,Joseph Kunitz,Caden Unger,Mark Vadnais,Aaron Zeiler
Pool Play,3.0-3.5 Open Intermediate-Advanced,Group B,2,Single game,6238,Yip Yip,6238,21,18,,,,,Joseph Vaisman,Ryan Cheriathundam,Ben Steuerman,Tommy Dale
Pool Play,3.0-3.5 Open Intermediate-Advanced,Group A,3,Single game,Fwangloooww,Ricky Bobby,Ricky Bobby,18,21,,,,,Lindsey Johanson,Grayson Szarko-Berkhout,Ronin Harper,david riedel
Pool Play,3.0-3.5 Open Intermediate-Advanced,Group A,3,Single game,Wilson & Krishay SBU,Kyle + Sebastian,Kyle + Sebastian,11,21,,,,,Krishay Matneja,Wilson Wuchen,Seba Araya Castillo,Kyle Ling
Pool Play,3.0-3.5 Open Intermediate-Advanced,Group B,3,Single game,Testudo's dream,6238,Testudo's dream,21,10,,,,,Joseph Kunitz,Caden Unger,Joseph Vaisman,Ryan Cheriathundam
Pool Play,3.0-3.5 Open Intermediate-Advanced,Group B,3,Single game,Mark & Aaron SBU,Yip Yip,Yip Yip,17,21,,,,,Mark Vadnais,Aaron Zeiler,Ben Steuerman,Tommy Dale
Bracket Play,3.0-3.5 Open Intermediate-Advanced,Bracket A,Quarter-final,Best of 3,Testudo's dream,Wilson & Krishay SBU,Testudo's dream,15,3,15,7,,,Joseph Kunitz,Caden Unger,Krishay Matneja,Wilson Wuchen
Bracket Play,3.0-3.5 Open Intermediate-Advanced,Bracket A,Quarter-final,Best of 3,Kyle + Sebastian,6238,6238,17,21,18,21,,,Seba Araya Castillo,Kyle Ling,Joseph Vaisman,Ryan Cheriathundam
Bracket Play,3.0-3.5 Open Intermediate-Advanced,Bracket A,Quarter-final,Best of 3,Mark & Aaron SBU,Fwangloooww,Fwangloooww,10,21,12,21,,,Mark Vadnais,Aaron Zeiler,Lindsey Johanson,Grayson Szarko-Berkhout
Bracket Play,3.0-3.5 Open Intermediate-Advanced,Bracket A,Quarter-final,Best of 3,Ricky Bobby,Yip Yip,Ricky Bobby,19,21,21,12,21,13,Ronin Harper,david riedel,Ben Steuerman,Tommy Dale
Bracket Play,3.0-3.5 Open Intermediate-Advanced,Bracket A,Semi-final,Best of 3,Testudo's dream,Ricky Bobby,Testudo's dream,21,15,18,21,21,12,Joseph Kunitz,Caden Unger,Ronin Harper,david riedel
Bracket Play,3.0-3.5 Open Intermediate-Advanced,Bracket A,Semi-final,Best of 3,6238,Fwangloooww,6238,18,21,21,19,27,25,Joseph Vaisman,Ryan Cheriathundam,Lindsey Johanson,Grayson Szarko-Berkhout
Bracket Play,3.0-3.5 Open Intermediate-Advanced,Bracket A,P5: Semi-final,Single game,Yip Yip,Wilson & Krishay SBU,Wilson & Krishay SBU,0,21,,,,,Ben Steuerman,Tommy Dale,Krishay Matneja,Wilson Wuchen
Bracket Play,3.0-3.5 Open Intermediate-Advanced,Bracket A,P5: Semi-final,Single game,Mark & Aaron SBU,Kyle + Sebastian,Kyle + Sebastian,18,21,,,,,Mark Vadnais,Aaron Zeiler,Seba Araya Castillo,Kyle Ling
Bracket Play,3.0-3.5 Open Intermediate-Advanced,Bracket A,Final,Best of 3,Testudo's dream,6238,Testudo's dream,1,0,16,14,,,Joseph Kunitz,Caden Unger,Joseph Vaisman,Ryan Cheriathundam
Bracket Play,3.0-3.5 Open Intermediate-Advanced,Bracket A,P3: Final,Best of 3,Fwangloooww,Ricky Bobby,Ricky Bobby,13,21,0,1,,,Lindsey Johanson,Grayson Szarko-Berkhout,Ronin Harper,david riedel
Bracket Play,3.0-3.5 Open Intermediate-Advanced,Bracket A,P5: Final,Best of 3,Wilson & Krishay SBU,Kyle + Sebastian,Kyle + Sebastian,11,21,0,1,0,0,Krishay Matneja,Wilson Wuchen,Seba Araya Castillo,Kyle Ling
Bracket Play,3.0-3.5 Open Intermediate-Advanced,Bracket A,P7: Final,Best of 3,Mark & Aaron SBU,Yip Yip,Mark & Aaron SBU,21,0,21,0,21,0,Mark Vadnais,Aaron Zeiler,Ben Steuerman,Tommy Dale
Pool Play,4.0 Open (Contender),Group A,1,Single game,3rd Times The Charm,Last second,3rd Times The Charm,15,6,,,,,Nathan Warner,Wyatt Semke,Thomas Ross,Benigno Mckain
Pool Play,4.0 Open (Contender),Group A,1,Single game,Washed premier,Recession Pop!,Washed premier,15,10,,,,,Joseph Yu,Hayden Goedert,Luke Snyder,Jeremy Illut
Pool Play,4.0 Open (Contender),Group B,1,Single game,Rutgers Alum,Drew’s Daddies,Rutgers Alum,15,9,,,,,Kevin  McClain,Chris Ng,Jacob Carlson,Tyler Ruhl
Pool Play,4.0 Open (Contender),Group B,1,Single game,Penjamin Koi Fish,Generational pull,Generational pull,8,15,,,,,Andres Marquez,Kennedy Nguyen,Kelton Raabe,Kade Kulpinski
Pool Play,4.0 Open (Contender),Group C,1,Single game,Gentle Servers,Chris + Alex SBU,Gentle Servers,15,8,,,,,Brooks Weeks,Ryan Lacilla,Alex Ofgang,Christopher Rella
Pool Play,4.0 Open (Contender),Group C,1,Single game,Monkey shirt,Predestined,Predestined,14,16,,,,,Charles Labarge,Soren Brown,William Rowe,Calvin Smith
Pool Play,4.0 Open (Contender),Group D,1,Single game,The dynamic tuahs,Nothing but rim,Nothing but rim,13,15,,,,,Brock Lodato,Brian Perlson,David Milan-Medina,Joey Lu
Pool Play,4.0 Open (Contender),Group D,1,Single game,Wrestle Mania,We have no idea,Wrestle Mania,15,12,,,,,Sean Peucker,CJ Mierchuk,Michael Borja,Keegan Barry
Pool Play,4.0 Open (Contender),Group E,1,Single game,EA Sports,125%,EA Sports,15,8,,,,,Anthony Schenk,Eric Baldwin,Thomas Li,Nick Pham
Pool Play,4.0 Open (Contender),Group E,1,Single game,Ace Card Never Declines,Salt and Cinnamon,Ace Card Never Declines,17,16,,,,,Scotty McCabe,Sam Kautzman,Samarth Desai,Jake Kelley
Pool Play,4.0 Open (Contender),Group E,1,Single game,Zay2Sweet,Spikebool,Spikebool,13,15,,,,,Owen Wallace,Sebastian Grant,Will Janusz,Luka Eaton
Pool Play,4.0 Open (Contender),Group F,1,Single game,Lil Booties,Bear Call City,Bear Call City,16,17,,,,,Sean Santos,Ryland Holdren,Cody Dale,Robbie Schaeffer
Pool Play,4.0 Open (Contender),Group F,1,Single game,Flow State,Lanky Lefties,Flow State,15,8,,,,,Connar Kloehn,Mason Dancausse,Jason Rea,Max Ofgang
Pool Play,4.0 Open (Contender),Group F,1,Single game,Tall Men,"Flood ace ",Tall Men,16,14,,,,,Yanai Hamel-Sasson,Drew Davis,Mark Fedio,Benjamin Colao
