Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Elite,Group A,1,Single game,Triple Threat,B-Ang,Triple Threat,15,7,,,,,Joshua Hachey,Emerson Dean,Ian Barnes,Joshua Ang
Group Stage,Elite,Group A,1,Single game,Swagged out Summer,2 Wide,Swagged out Summer,17,15,,,,,Adam Hassan,sumer dass,Chris Loubert,Trevor Fleming
Group Stage,Elite,Group A,1,Single game,Yin&yang,PB & J,PB & J,13,15,,,,,brandon farronato,colin tolentino,Bryan Fonseca,Peter Lam
Group Stage,Elite,Group B,1,Single game,CRO rimmer season,FURY,CRO rimmer season,15,6,,,,,Tyler Babin,Nicholas Puopolo,Andrew Collard,Jesse Paul
Group Stage,Elite,Group B,1,Single game,Full Swing,🌲 ICEBERGS,Full Swing,15,8,,,,,Tim Clifford,Shane Soto,Nelson Bergsma,Isaiah Bergsma
Group Stage,Elite,Group B,1,Single game,CRO cest cher,Peaked in Highschool,CRO cest cher,15,13,,,,,Nathan Goh,Leonardo Tullo,Ben Pernfuss,Gavin  Demoura
Group Stage,Elite,Group A,2,Single game,Triple Threat,2 Wide,Triple Threat,15,12,,,,,Joshua Hachey,Emerson Dean,Chris Loubert,Trevor Fleming
Group Stage,Elite,Group A,2,Single game,Swagged out Summer,Nem Stardust,Swagged out Summer,15,9,,,,,Adam Hassan,sumer dass,Brock Leibold,Derek Soetemans
Group Stage,Elite,Group A,2,Single game,PB & J,B-Ang,B-Ang,20,21,,,,,Bryan Fonseca,Peter Lam,Ian Barnes,Joshua Ang
Group Stage,Elite,Group B,2,Single game,CRO rimmer season,🌲 ICEBERGS,CRO rimmer season,15,10,,,,,Tyler Babin,Nicholas Puopolo,Nelson Bergsma,Isaiah Bergsma
Group Stage,Elite,Group B,2,Single game,Full Swing,Renaux Fan Club,Full Swing,15,11,,,,,Tim Clifford,Shane Soto,Nethaniel Gabriel,Adrian Garcea
Group Stage,Elite,Group B,2,Single game,Peaked in Highschool,FURY,Peaked in Highschool,15,9,,,,,Ben Pernfuss,Gavin  Demoura,Andrew Collard,Jesse Paul
Group Stage,Elite,Group A,3,Single game,Triple Threat,PB & J,Triple Threat,15,9,,,,,Joshua Hachey,Emerson Dean,Bryan Fonseca,Peter Lam
Group Stage,Elite,Group A,3,Single game,Swagged out Summer,Yin&yang,Yin&yang,13,15,,,,,Adam Hassan,sumer dass,brandon farronato,colin tolentino
Group Stage,Elite,Group A,3,Single game,Nem Stardust,2 Wide,2 Wide,12,15,,,,,Brock Leibold,Derek Soetemans,Chris Loubert,Trevor Fleming
Group Stage,Elite,Group B,3,Single game,CRO rimmer season,Peaked in Highschool,Peaked in Highschool,13,15,,,,,Tyler Babin,Nicholas Puopolo,Ben Pernfuss,Gavin  Demoura
Group Stage,Elite,Group B,3,Single game,Full Swing,CRO cest cher,CRO cest cher,11,15,,,,,Tim Clifford,Shane Soto,Nathan Goh,Leonardo Tullo
Group Stage,Elite,Group B,3,Single game,Renaux Fan Club,🌲 ICEBERGS,Renaux Fan Club,15,13,,,,,Nethaniel Gabriel,Adrian Garcea,Nelson Bergsma,Isaiah Bergsma
Group Stage,Elite,Group A,4,Single game,Triple Threat,Nem Stardust,Triple Threat,15,10,,,,,Joshua Hachey,Emerson Dean,Brock Leibold,Derek Soetemans
Group Stage,Elite,Group A,4,Single game,Swagged out Summer,B-Ang,Swagged out Summer,15,5,,,,,Adam Hassan,sumer dass,Ian Barnes,Joshua Ang
