Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Pools,Men's Elite / Élite (masculin),Group A,1,Single game,Insystem,tang and zeng (washed edition),Insystem,21,16,,,,,Etienne Cote,Blake Bosak,Jovan Tang,Ivan Zeng
Pools,Men's Elite / Élite (masculin),Group A,1,Single game,The Fence,Name TBD,The Fence,21,9,,,,,ALEXANDRE Bellemare,Thomas Déry,Jared Ang,Nethaniel Gabriel
Pools,Men's Elite / Élite (masculin),Group B,1,Single game,The Prince,Spike Wazowski,The Prince,21,18,,,,,Samuel Prince,Maxime Prince,Josiah Hoeppner,Tyus DeVries 
Pools,Men's Elite / Élite (masculin),Group B,1,Single game,CRO Fieldhousers,PB & J,CRO Fieldhousers,21,13,,,,,Ben Pernfuss,Nicholas Puopolo,Bryan Fonseca,Peter Lam
Pools,Men's Elite / Élite (masculin),Group C,1,Single game,Wild,Jelly Fam,Wild,21,7,,,,,Emerson Dean,Olivier Laurin,David Navalta,Anmol John
Pools,Men's Elite / Élite (masculin),Group C,1,Single game,Part Timers,Groovy Goofies,Groovy Goofies,17,21,,,,,Elijah Kim,Justin Plett,Samuel Poirier,Guillaume Boilard
Pools,Men's Elite / Élite (masculin),Group D,1,Single game,Copy & Paste,Lefties,Copy & Paste,21,4,,,,,Eddy Leung,Chris Brown,Jack Plater,Jordan Yue
Pools,Men's Elite / Élite (masculin),Group D,1,Single game,Gimme Paradise,CRO AH OUAIS!,Gimme Paradise,21,11,,,,,Guillaume Bilodeau,Lou Paradis,Leonardo Tullo,Nathan Goh
Pools,Men's Elite / Élite (masculin),Group A,2,Single game,Insystem,Name TBD,Insystem,21,14,,,,,Etienne Cote,Blake Bosak,Jared Ang,Nethaniel Gabriel
Pools,Men's Elite / Élite (masculin),Group A,2,Single game,Gains,tang and zeng (washed edition),Gains,21,10,,,,,Anthony St-Martin,Jean-Philippe Miller-Dussault,Jovan Tang,Ivan Zeng
Pools,Men's Elite / Élite (masculin),Group B,2,Single game,The Prince,PB & J,The Prince,21,9,,,,,Samuel Prince,Maxime Prince,Bryan Fonseca,Peter Lam
Pools,Men's Elite / Élite (masculin),Group B,2,Single game,Bingpot,Spike Wazowski,Bingpot,21,14,,,,,Walter Bonilla,Spencer Longfellow,Josiah Hoeppner,Tyus DeVries 
Pools,Men's Elite / Élite (masculin),Group C,2,Single game,Wild,Groovy Goofies,Wild,21,7,,,,,Emerson Dean,Olivier Laurin,Samuel Poirier,Guillaume Boilard
Pools,Men's Elite / Élite (masculin),Group C,2,Single game,Prairie Oysters,Jelly Fam,Prairie Oysters,21,13,,,,,Keaton Kirchner,Deryk Kirchner,David Navalta,Anmol John
Pools,Men's Elite / Élite (masculin),Group D,2,Single game,Copy & Paste,CRO AH OUAIS!,Copy & Paste,21,7,,,,,Eddy Leung,Chris Brown,Leonardo Tullo,Nathan Goh
Pools,Men's Elite / Élite (masculin),Group D,2,Single game,Groovy,Lefties,Groovy,23,21,,,,,Carlin Vicera,Will Ries,Jack Plater,Jordan Yue
Pools,Men's Elite / Élite (masculin),Group A,3,Single game,Insystem,Gains,Insystem,21,15,,,,,Etienne Cote,Blake Bosak,Anthony St-Martin,Jean-Philippe Miller-Dussault
