"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"2025af","3.0 Recreational","Pool","Sus baks","Tucker/Hadley","Alex Bailey","Nate Ostler","","",15,7
"2025af","3.0 Recreational","Pool","Hot Shots","The Newly Weds","Rylan Smith","Brayden Nelson","Derik Robertson","Cole Manning",15,12
"2025af","3.0 Recreational","Pool","Spike Tyson","Chu-Keet","Jaxon Butterfield","Matthew Davis","Tanner Chamberlain","Scott Rasmussen",15,12
"2025af","3.0 Recreational","Pool","Bingham/Wood","Chunky fellas","Nic Wood","Zachary Hayes Bingham","Andrew Peterson","Jaxton Peterson",12,15
"2025af","3.0 Recreational","Pool","Sus baks","The Newly Weds","Alex Bailey","Nate Ostler","Derik Robertson","Cole Manning",15,5
"2025af","3.0 Recreational","Pool","Hot Shots","Chunky fellas","Rylan Smith","Brayden Nelson","Andrew Peterson","Jaxton Peterson",10,15
"2025af","3.0 Recreational","Pool","Spike Tyson","Bingham/Wood","Jaxon Butterfield","Matthew Davis","Nic Wood","Zachary Hayes Bingham",11,15
"2025af","3.0 Recreational","Pool","Chu-Keet","Tucker/Hadley","Tanner Chamberlain","Scott Rasmussen","","",15,6
"2025af","3.0 Recreational","Pool","Sus baks","Chu-Keet","Alex Bailey","Nate Ostler","Tanner Chamberlain","Scott Rasmussen",14,16
"2025af","3.0 Recreational","Pool","Hot Shots","Spike Tyson","Rylan Smith","Brayden Nelson","Jaxon Butterfield","Matthew Davis",15,11
"2025af","3.0 Recreational","Pool","Bingham/Wood","Tucker/Hadley","Nic Wood","Zachary Hayes Bingham","","",15,2
"2025af","3.0 Recreational","Pool","Chunky fellas","The Newly Weds","Andrew Peterson","Jaxton Peterson","Derik Robertson","Cole Manning",15,8
"2025af","3.0 Recreational","Pool","Sus baks","Chunky fellas","Alex Bailey","Nate Ostler","Andrew Peterson","Jaxton Peterson",9,15
"2025af","3.0 Recreational","Pool","Hot Shots","Tucker/Hadley","Rylan Smith","Brayden Nelson","","",15,9
"2025af","3.0 Recreational","Pool","Spike Tyson","The Newly Weds","Jaxon Butterfield","Matthew Davis","Derik Robertson","Cole Manning",15,13
"2025af","3.0 Recreational","Pool","Bingham/Wood","Chu-Keet","Nic Wood","Zachary Hayes Bingham","Tanner Chamberlain","Scott Rasmussen",15,12
"2025af","3.0 Recreational","Pool","Sus baks","Bingham/Wood","Alex Bailey","Nate Ostler","Nic Wood","Zachary Hayes Bingham",11,15
"2025af","3.0 Recreational","Pool","Hot Shots","Chu-Keet","Rylan Smith","Brayden Nelson","Tanner Chamberlain","Scott Rasmussen",11,15
"2025af","3.0 Recreational","Pool","Spike Tyson","Chunky fellas","Jaxon Butterfield","Matthew Davis","Andrew Peterson","Jaxton Peterson",6,15
