"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"2026af","4.5 Elite","Pool","Cook / Church","Kyler / Chandler","Luke Cook","Taylor Church","Kyler Cote","Chandler Hertzler",25,24
"2026af","4.5 Elite","Pool","Charlie / Matt","Cook / Church","Charlie Bratsman","Matt Barlow","Luke Cook","Taylor Church",21,18
"2026af","4.5 Elite","Pool","Good Sets","Sleeveless","Lazarus Shettell","Garrett Carver","Christopher Marcusen","Kody Price",24,25
"2026af","4.5 Elite","Pool","Kyler / Chandler","Just Anderson","Kyler Cote","Chandler Hertzler","Ben Reid","Anderson Perry",21,10
"2026af","4.5 Elite","Pool","Charlie / Matt","Good Sets","Charlie Bratsman","Matt Barlow","Lazarus Shettell","Garrett Carver",21,10
"2026af","4.5 Elite","Pool","Cook / Church","Just Anderson","Luke Cook","Taylor Church","Ben Reid","Anderson Perry",21,8
"2026af","4.5 Elite","Pool","Sleeveless","Kyler / Chandler","Christopher Marcusen","Kody Price","Kyler Cote","Chandler Hertzler",23,21
"2026af","4.5 Elite","Quarter-final","Cook / Church","Just Anderson","Luke Cook","Taylor Church","Ben Reid","Anderson Perry",21,15
"2026af","4.5 Elite","Quarter-final","Cook / Church","Just Anderson","Luke Cook","Taylor Church","Ben Reid","Anderson Perry",21,8
"2026af","4.5 Elite","Quarter-final","Charlie / Matt","Good Sets","Charlie Bratsman","Matt Barlow","Lazarus Shettell","Garrett Carver",26,24
"2026af","4.5 Elite","Quarter-final","Charlie / Matt","Good Sets","Charlie Bratsman","Matt Barlow","Lazarus Shettell","Garrett Carver",13,21
"2026af","4.5 Elite","Quarter-final","Charlie / Matt","Good Sets","Charlie Bratsman","Matt Barlow","Lazarus Shettell","Garrett Carver",22,24
"2026af","4.5 Elite","Semi-final","Sleeveless","Good Sets","Christopher Marcusen","Kody Price","Lazarus Shettell","Garrett Carver",17,21
"2026af","4.5 Elite","Semi-final","Sleeveless","Good Sets","Christopher Marcusen","Kody Price","Lazarus Shettell","Garrett Carver",18,21
"2026af","4.5 Elite","Semi-final","Kyler / Chandler","Cook / Church","Kyler Cote","Chandler Hertzler","Luke Cook","Taylor Church",21,18
"2026af","4.5 Elite","Semi-final","Kyler / Chandler","Cook / Church","Kyler Cote","Chandler Hertzler","Luke Cook","Taylor Church",15,21
"2026af","4.5 Elite","Semi-final","Kyler / Chandler","Cook / Church","Kyler Cote","Chandler Hertzler","Luke Cook","Taylor Church",21,17
"2026af","4.5 Elite","Final","Good Sets","Kyler / Chandler","Lazarus Shettell","Garrett Carver","Kyler Cote","Chandler Hertzler",21,15
"2026af","4.5 Elite","Final","Good Sets","Kyler / Chandler","Lazarus Shettell","Garrett Carver","Kyler Cote","Chandler Hertzler",24,26
"2026af","4.5 Elite","Final","Good Sets","Kyler / Chandler","Lazarus Shettell","Garrett Carver","Kyler Cote","Chandler Hertzler",15,21
"2026af","4.5 Elite","P3: Final","Cook / Church","Sleeveless","Luke Cook","Taylor Church","Christopher Marcusen","Kody Price",21,17
"2026af","4.5 Elite","P3: Final","Cook / Church","Sleeveless","Luke Cook","Taylor Church","Christopher Marcusen","Kody Price",21,10
