"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"crs 2025 major#1","5.0 - Premier","Round of 32","Bouche trou","Spike the punch","Oscar Lozano","Alexandre Fortier","Etienne Rayes","Olivier Raymond",15,8
"crs 2025 major#1","5.0 - Premier","Round of 32","Les BOSS","Dufresne/Lamarre","Élie Pilon","William Garant","Alexandre Lamarre","Thomas Dufresne",15,11
"crs 2025 major#1","5.0 - Premier","Round of 32","Les BOSS","Dufresne/Lamarre","Élie Pilon","William Garant","Alexandre Lamarre","Thomas Dufresne",15,10
"crs 2025 major#1","5.0 - Premier","Round of 32","Les Vermeilleuses","VVW","Jacob Tremblay","Léo Guérin-Morneau","Vincent Lavoie","Luc Vincent Guay",15,8
"crs 2025 major#1","5.0 - Premier","Round of 32","Les Vermeilleuses","VVW","Jacob Tremblay","Léo Guérin-Morneau","Vincent Lavoie","Luc Vincent Guay",15,7
"crs 2025 major#1","5.0 - Premier","Round of 16","Chu là","Les Vermeilleuses","Guillaume Bilodeau","Thomas Dery","Jacob Tremblay","Léo Guérin-Morneau",21,11
"crs 2025 major#1","5.0 - Premier","Round of 16","Chu là","Les Vermeilleuses","Guillaume Bilodeau","Thomas Dery","Jacob Tremblay","Léo Guérin-Morneau",21,2
"crs 2025 major#1","5.0 - Premier","Round of 16","Ice Climber and Donkey Kong","Les BOSS","Anthony St-Martin","Kurt Lannetti","Élie Pilon","William Garant",21,11
"crs 2025 major#1","5.0 - Premier","Round of 16","Ice Climber and Donkey Kong","Les BOSS","Anthony St-Martin","Kurt Lannetti","Élie Pilon","William Garant",21,13
"crs 2025 major#1","5.0 - Premier","Round of 16","The Queens","Bouche trou","Etienne Cote","Maxime Prince","Oscar Lozano","Alexandre Fortier",21,10
"crs 2025 major#1","5.0 - Premier","Round of 16","The Queens","Bouche trou","Etienne Cote","Maxime Prince","Oscar Lozano","Alexandre Fortier",21,10
"crs 2025 major#1","5.0 - Premier","Round of 16","Simply Smashing","Package D-ouble Faute","Olivier Laurin","Guillaume Jomphe","Pierre-Luc Robitaille","Guillaume Boilard",21,15
"crs 2025 major#1","5.0 - Premier","Round of 16","Simply Smashing","Package D-ouble Faute","Olivier Laurin","Guillaume Jomphe","Pierre-Luc Robitaille","Guillaume Boilard",21,11
"crs 2025 major#1","5.0 - Premier","Round of 16","TERREBONNE OGs","Clueless","Théophane Frémond-Guilbault","Matou Pitchou","Jasmin-Long Najim","Alexandre Vaillancourt",21,15
"crs 2025 major#1","5.0 - Premier","Round of 16","TERREBONNE OGs","Clueless","Théophane Frémond-Guilbault","Matou Pitchou","Jasmin-Long Najim","Alexandre Vaillancourt",21,14
"crs 2025 major#1","5.0 - Premier","Round of 16","Pool Play Prodigies 🤽","Spin City","Pierre-André Gaumond","Thomas Langlois","Chris Loubert","Sabir Qureshi",15,21
"crs 2025 major#1","5.0 - Premier","Round of 16","Pool Play Prodigies 🤽","Spin City","Pierre-André Gaumond","Thomas Langlois","Chris Loubert","Sabir Qureshi",21,15
"crs 2025 major#1","5.0 - Premier","Round of 16","Pool Play Prodigies 🤽","Spin City","Pierre-André Gaumond","Thomas Langlois","Chris Loubert","Sabir Qureshi",13,21
"crs 2025 major#1","5.0 - Premier","Round of 16","Wink wink 😉","Emerson a choke","Manouk Momo","Lou Paradis","Olivier Aglot","Jé Gagnon",20,22
"crs 2025 major#1","5.0 - Premier","Round of 16","Wink wink 😉","Emerson a choke","Manouk Momo","Lou Paradis","Olivier Aglot","Jé Gagnon",13,21
"crs 2025 major#1","5.0 - Premier","Round of 16","Pigeons","Quick Hands","Xavier Lambert","Nicolas Leroux","Jordan Meredith","Joël Laliberté",21,19
"crs 2025 major#1","5.0 - Premier","Round of 16","Pigeons","Quick Hands","Xavier Lambert","Nicolas Leroux","Jordan Meredith","Joël Laliberté",19,21
"crs 2025 major#1","5.0 - Premier","Round of 16","Pigeons","Quick Hands","Xavier Lambert","Nicolas Leroux","Jordan Meredith","Joël Laliberté",19,21
"crs 2025 major#1","5.0 - Premier","Quarter-final","Chu là","Quick Hands","Guillaume Bilodeau","Thomas Dery","Jordan Meredith","Joël Laliberté",21,14
"crs 2025 major#1","5.0 - Premier","Quarter-final","Chu là","Quick Hands","Guillaume Bilodeau","Thomas Dery","Jordan Meredith","Joël Laliberté",21,11
"crs 2025 major#1","5.0 - Premier","Quarter-final","Ice Climber and Donkey Kong","Emerson a choke","Anthony St-Martin","Kurt Lannetti","Olivier Aglot","Jé Gagnon",24,22
"crs 2025 major#1","5.0 - Premier","Quarter-final","Ice Climber and Donkey Kong","Emerson a choke","Anthony St-Martin","Kurt Lannetti","Olivier Aglot","Jé Gagnon",21,17
"crs 2025 major#1","5.0 - Premier","Quarter-final","The Queens","Spin City","Etienne Cote","Maxime Prince","Chris Loubert","Sabir Qureshi",21,18
"crs 2025 major#1","5.0 - Premier","Quarter-final","The Queens","Spin City","Etienne Cote","Maxime Prince","Chris Loubert","Sabir Qureshi",21,12
"crs 2025 major#1","5.0 - Premier","Quarter-final","Simply Smashing","TERREBONNE OGs","Olivier Laurin","Guillaume Jomphe","Théophane Frémond-Guilbault","Matou Pitchou",21,14
"crs 2025 major#1","5.0 - Premier","Quarter-final","Simply Smashing","TERREBONNE OGs","Olivier Laurin","Guillaume Jomphe","Théophane Frémond-Guilbault","Matou Pitchou",21,18
"crs 2025 major#1","5.0 - Premier","P9: Quarter-final","Pigeons","Les Vermeilleuses","Xavier Lambert","Nicolas Leroux","Jacob Tremblay","Léo Guérin-Morneau",21,13
"crs 2025 major#1","5.0 - Premier","P9: Quarter-final","Pigeons","Les Vermeilleuses","Xavier Lambert","Nicolas Leroux","Jacob Tremblay","Léo Guérin-Morneau",1,0
"crs 2025 major#1","5.0 - Premier","P9: Quarter-final","Wink wink 😉","Les BOSS","Manouk Momo","Lou Paradis","Élie Pilon","William Garant",0,1
"crs 2025 major#1","5.0 - Premier","P9: Quarter-final","Wink wink 😉","Les BOSS","Manouk Momo","Lou Paradis","Élie Pilon","William Garant",0,1
"crs 2025 major#1","5.0 - Premier","P9: Quarter-final","Pool Play Prodigies 🤽","Bouche trou","Pierre-André Gaumond","Thomas Langlois","Oscar Lozano","Alexandre Fortier",0,1
"crs 2025 major#1","5.0 - Premier","P9: Quarter-final","Pool Play Prodigies 🤽","Bouche trou","Pierre-André Gaumond","Thomas Langlois","Oscar Lozano","Alexandre Fortier",0,1
"crs 2025 major#1","5.0 - Premier","P9: Quarter-final","Clueless","Package D-ouble Faute","Jasmin-Long Najim","Alexandre Vaillancourt","Pierre-Luc Robitaille","Guillaume Boilard",21,14
"crs 2025 major#1","5.0 - Premier","P9: Quarter-final","Clueless","Package D-ouble Faute","Jasmin-Long Najim","Alexandre Vaillancourt","Pierre-Luc Robitaille","Guillaume Boilard",1,0
"crs 2025 major#1","5.0 - Premier","Semi-final","Chu là","Simply Smashing","Guillaume Bilodeau","Thomas Dery","Olivier Laurin","Guillaume Jomphe",21,17
"crs 2025 major#1","5.0 - Premier","Semi-final","Chu là","Simply Smashing","Guillaume Bilodeau","Thomas Dery","Olivier Laurin","Guillaume Jomphe",15,21
