"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"bc sts 2022","Contender 4.5+","Pool","4th Touch","Dubs r Us","Will Leung","Caleb Chow","Michael Boersma","Euan Feller",21,18
"bc sts 2022","Contender 4.5+","Pool","R&B","Double Faults","Liam Read","Jordan Yue","Santiago Avancena","Tabish Ali",21,19
"bc sts 2022","Contender 4.5+","Pool","Wesburn","Dawson and Kolton","Eddy Leung","Ivan Zeng","Dawson  Good ","Kolton Falk",21,14
"bc sts 2022","Contender 4.5+","Pool","Eastside Boyz","Griddy Gods","Justin Cho","Shardul Ghuge","Nicholas Thornburg","Cody Brower",12,21
"bc sts 2022","Contender 4.5+","Pool","Fortified","wraith and gibby","Carlos Nakamura","Blake Clarke","Jovan Tang","Joshua Chang",21,9
"bc sts 2022","Contender 4.5+","Pool","Hooded Brethren","Ronnie/Nic","Joshua Coballes","Ryan Wheelock","Raunaq Singh","Nicolas Caballero",21,19
"bc sts 2022","Contender 4.5+","Pool","Nickedoleon","Pot of Greed","Nick Rota","Leon Trieu","Matthew Liao","Edwin Yang",20,22
"bc sts 2022","Contender 4.5+","Pool","RiceBalls","Spike Wazowski","lucas peng","Jeffrey Cheng","Josiah Hoeppner","Tyus De Vries",19,21
"bc sts 2022","Contender 4.5+","Pool","Ball Don’t Lie","Slaughterslaughter","Milan Milosevic","Krishant Akella","Trevor Slaughter","Cory Slaughter",16,21
"bc sts 2022","Contender 4.5+","Pool","We came for the buffet","UNITY","Ryan Cho","Quang Nguyen","Adrian Garcea","Carlin Vicera",21,19
"bc sts 2022","Contender 4.5+","Pool","Sum'Bra","The Chilipinos","Bram Declercq","Sumer Dass","Alejandro Avanceña","Zac Zhang",21,11
"bc sts 2022","Contender 4.5+","Pool","4th Touch","Double Faults","Will Leung","Caleb Chow","Santiago Avancena","Tabish Ali",21,16
"bc sts 2022","Contender 4.5+","Pool","R&B","Wesburn","Liam Read","Jordan Yue","Eddy Leung","Ivan Zeng",13,21
