"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"on provincials 2024","Elite","Pool","Triple Threat","B-Ang","Joshua Hachey","Emerson Dean","Ian Barnes","Joshua Ang",15,7
"on provincials 2024","Elite","Pool","Swagged out Summer","2 Wide","Adam Hassan","sumer dass","Chris Loubert","Trevor Fleming",17,15
"on provincials 2024","Elite","Pool","Yin&yang","PB & J","brandon farronato","colin tolentino","Bryan Fonseca","Peter Lam",13,15
"on provincials 2024","Elite","Pool","CRO rimmer season","FURY","Tyler Babin","Nicholas Puopolo","Andrew Collard","Jesse Paul",15,6
"on provincials 2024","Elite","Pool","Full Swing","🌲 ICEBERGS","Tim Clifford","Shane Soto","Nelson Bergsma","Isaiah Bergsma",15,8
"on provincials 2024","Elite","Pool","CRO cest cher","Peaked in Highschool","Nathan Goh","Leonardo Tullo","Ben Pernfuss","Gavin  Demoura",15,13
"on provincials 2024","Elite","Pool","Triple Threat","2 Wide","Joshua Hachey","Emerson Dean","Chris Loubert","Trevor Fleming",15,12
"on provincials 2024","Elite","Pool","Swagged out Summer","Nem Stardust","Adam Hassan","sumer dass","Brock Leibold","Derek Soetemans",15,9
"on provincials 2024","Elite","Pool","PB & J","B-Ang","Bryan Fonseca","Peter Lam","Ian Barnes","Joshua Ang",20,21
"on provincials 2024","Elite","Pool","CRO rimmer season","🌲 ICEBERGS","Tyler Babin","Nicholas Puopolo","Nelson Bergsma","Isaiah Bergsma",15,10
"on provincials 2024","Elite","Pool","Full Swing","Renaux Fan Club","Tim Clifford","Shane Soto","Nethaniel Gabriel","Adrian Garcea",15,11
"on provincials 2024","Elite","Pool","Peaked in Highschool","FURY","Ben Pernfuss","Gavin  Demoura","Andrew Collard","Jesse Paul",15,9
"on provincials 2024","Elite","Pool","Triple Threat","PB & J","Joshua Hachey","Emerson Dean","Bryan Fonseca","Peter Lam",15,9
"on provincials 2024","Elite","Pool","Swagged out Summer","Yin&yang","Adam Hassan","sumer dass","brandon farronato","colin tolentino",13,15
"on provincials 2024","Elite","Pool","Nem Stardust","2 Wide","Brock Leibold","Derek Soetemans","Chris Loubert","Trevor Fleming",12,15
"on provincials 2024","Elite","Pool","CRO rimmer season","Peaked in Highschool","Tyler Babin","Nicholas Puopolo","Ben Pernfuss","Gavin  Demoura",13,15
"on provincials 2024","Elite","Pool","Full Swing","CRO cest cher","Tim Clifford","Shane Soto","Nathan Goh","Leonardo Tullo",11,15
"on provincials 2024","Elite","Pool","Renaux Fan Club","🌲 ICEBERGS","Nethaniel Gabriel","Adrian Garcea","Nelson Bergsma","Isaiah Bergsma",15,13
"on provincials 2024","Elite","Pool","Triple Threat","Nem Stardust","Joshua Hachey","Emerson Dean","Brock Leibold","Derek Soetemans",15,10
"on provincials 2024","Elite","Pool","Swagged out Summer","B-Ang","Adam Hassan","sumer dass","Ian Barnes","Joshua Ang",15,5
"on provincials 2024","Elite","Pool","Yin&yang","2 Wide","brandon farronato","colin tolentino","Chris Loubert","Trevor Fleming",15,8
"on provincials 2024","Elite","Pool","CRO rimmer season","Renaux Fan Club","Tyler Babin","Nicholas Puopolo","Nethaniel Gabriel","Adrian Garcea",15,12
"on provincials 2024","Elite","Pool","Full Swing","FURY","Tim Clifford","Shane Soto","Andrew Collard","Jesse Paul",15,13
"on provincials 2024","Elite","Pool","CRO cest cher","🌲 ICEBERGS","Nathan Goh","Leonardo Tullo","Nelson Bergsma","Isaiah Bergsma",15,8
"on provincials 2024","Elite","Pool","Swagged out Summer","PB & J","Adam Hassan","sumer dass","Bryan Fonseca","Peter Lam",15,7
"on provincials 2024","Elite","Pool","Yin&yang","Nem Stardust","brandon farronato","colin tolentino","Brock Leibold","Derek Soetemans",14,16
"on provincials 2024","Elite","Pool","2 Wide","B-Ang","Chris Loubert","Trevor Fleming","Ian Barnes","Joshua Ang",15,8
"on provincials 2024","Elite","Pool","Full Swing","Peaked in Highschool","Tim Clifford","Shane Soto","Ben Pernfuss","Gavin  Demoura",4,15
"on provincials 2024","Elite","Pool","CRO cest cher","Renaux Fan Club","Nathan Goh","Leonardo Tullo","Nethaniel Gabriel","Adrian Garcea",15,9
"on provincials 2024","Elite","Pool","🌲 ICEBERGS","FURY","Nelson Bergsma","Isaiah Bergsma","Andrew Collard","Jesse Paul",17,15
"on provincials 2024","Elite","Pool","Triple Threat","Yin&yang","Joshua Hachey","Emerson Dean","brandon farronato","colin tolentino",12,15
"on provincials 2024","Elite","Pool","Nem Stardust","B-Ang","Brock Leibold","Derek Soetemans","Ian Barnes","Joshua Ang",15,13
"on provincials 2024","Elite","Pool","PB & J","2 Wide","Bryan Fonseca","Peter Lam","Chris Loubert","Trevor Fleming",11,15
"on provincials 2024","Elite","Pool","CRO rimmer season","CRO cest cher","Tyler Babin","Nicholas Puopolo","Nathan Goh","Leonardo Tullo",15,12
"on provincials 2024","Elite","Pool","Renaux Fan Club","FURY","Nethaniel Gabriel","Adrian Garcea","Andrew Collard","Jesse Paul",15,7
"on provincials 2024","Elite","Pool","Peaked in Highschool","🌲 ICEBERGS","Ben Pernfuss","Gavin  Demoura","Nelson Bergsma","Isaiah Bergsma",13,15
"on provincials 2024","Elite","Pool","Triple Threat","Swagged out Summer","Joshua Hachey","Emerson Dean","Adam Hassan","sumer dass",15,9
"on provincials 2024","Elite","Pool","Yin&yang","B-Ang","brandon farronato","colin tolentino","Ian Barnes","Joshua Ang",17,15
"on provincials 2024","Elite","Pool","Nem Stardust","PB & J","Brock Leibold","Derek Soetemans","Bryan Fonseca","Peter Lam",15,8
"on provincials 2024","Elite","Pool","CRO rimmer season","Full Swing","Tyler Babin","Nicholas Puopolo","Tim Clifford","Shane Soto",15,11
"on provincials 2024","Elite","Pool","CRO cest cher","FURY","Nathan Goh","Leonardo Tullo","Andrew Collard","Jesse Paul",15,10
"on provincials 2024","Elite","Pool","Renaux Fan Club","Peaked in Highschool","Nethaniel Gabriel","Adrian Garcea","Ben Pernfuss","Gavin  Demoura",12,15
"on provincials 2024","Elite","Round of 16","CRO cest cher","FURY","Nathan Goh","Leonardo Tullo","Andrew Collard","Jesse Paul",21,19
"on provincials 2024","Elite","Round of 16","CRO cest cher","FURY","Nathan Goh","Leonardo Tullo","Andrew Collard","Jesse Paul",21,16
"on provincials 2024","Elite","Round of 16","Swagged out Summer","B-Ang","Adam Hassan","sumer dass","Ian Barnes","Joshua Ang",21,9
"on provincials 2024","Elite","Round of 16","Swagged out Summer","B-Ang","Adam Hassan","sumer dass","Ian Barnes","Joshua Ang",21,10
"on provincials 2024","Elite","Round of 16","Peaked in Highschool","PB & J","Ben Pernfuss","Gavin  Demoura","Bryan Fonseca","Peter Lam",21,15
"on provincials 2024","Elite","Round of 16","Peaked in Highschool","PB & J","Ben Pernfuss","Gavin  Demoura","Bryan Fonseca","Peter Lam",21,12
"on provincials 2024","Elite","Round of 16","Yin&yang","🌲 ICEBERGS","brandon farronato","colin tolentino","Nelson Bergsma","Isaiah Bergsma",0,1
"on provincials 2024","Elite","Round of 16","Yin&yang","🌲 ICEBERGS","brandon farronato","colin tolentino","Nelson Bergsma","Isaiah Bergsma",1,0
"on provincials 2024","Elite","Round of 16","Yin&yang","🌲 ICEBERGS","brandon farronato","colin tolentino","Nelson Bergsma","Isaiah Bergsma",1,0
"on provincials 2024","Elite","Round of 16","2 Wide","Renaux Fan Club","Chris Loubert","Trevor Fleming","Nethaniel Gabriel","Adrian Garcea",21,10
"on provincials 2024","Elite","Round of 16","2 Wide","Renaux Fan Club","Chris Loubert","Trevor Fleming","Nethaniel Gabriel","Adrian Garcea",21,13
"on provincials 2024","Elite","Round of 16","Nem Stardust","Full Swing","Brock Leibold","Derek Soetemans","Tim Clifford","Shane Soto",0,1
"on provincials 2024","Elite","Round of 16","Nem Stardust","Full Swing","Brock Leibold","Derek Soetemans","Tim Clifford","Shane Soto",1,0
"on provincials 2024","Elite","Round of 16","Nem Stardust","Full Swing","Brock Leibold","Derek Soetemans","Tim Clifford","Shane Soto",0,1
"on provincials 2024","Elite","Quarter-final","Triple Threat","Full Swing","Joshua Hachey","Emerson Dean","Tim Clifford","Shane Soto",21,11
"on provincials 2024","Elite","Quarter-final","Triple Threat","Full Swing","Joshua Hachey","Emerson Dean","Tim Clifford","Shane Soto",21,18
"on provincials 2024","Elite","Quarter-final","CRO rimmer season","2 Wide","Tyler Babin","Nicholas Puopolo","Chris Loubert","Trevor Fleming",21,16
"on provincials 2024","Elite","Quarter-final","CRO rimmer season","2 Wide","Tyler Babin","Nicholas Puopolo","Chris Loubert","Trevor Fleming",20,22
"on provincials 2024","Elite","Quarter-final","CRO rimmer season","2 Wide","Tyler Babin","Nicholas Puopolo","Chris Loubert","Trevor Fleming",21,13
"on provincials 2024","Elite","Quarter-final","CRO cest cher","Yin&yang","Nathan Goh","Leonardo Tullo","brandon farronato","colin tolentino",21,18
"on provincials 2024","Elite","Quarter-final","CRO cest cher","Yin&yang","Nathan Goh","Leonardo Tullo","brandon farronato","colin tolentino",12,21
"on provincials 2024","Elite","Quarter-final","CRO cest cher","Yin&yang","Nathan Goh","Leonardo Tullo","brandon farronato","colin tolentino",19,21
"on provincials 2024","Elite","Quarter-final","Swagged out Summer","Peaked in Highschool","Adam Hassan","sumer dass","Ben Pernfuss","Gavin  Demoura",21,17
"on provincials 2024","Elite","Quarter-final","Swagged out Summer","Peaked in Highschool","Adam Hassan","sumer dass","Ben Pernfuss","Gavin  Demoura",21,17
"on provincials 2024","Elite","P9: Quarter-final","🌲 ICEBERGS","FURY","Nelson Bergsma","Isaiah Bergsma","Andrew Collard","Jesse Paul",21,17
"on provincials 2024","Elite","P9: Quarter-final","PB & J","B-Ang","Bryan Fonseca","Peter Lam","Ian Barnes","Joshua Ang",21,16
"on provincials 2024","Elite","Semi-final","Triple Threat","Swagged out Summer","Joshua Hachey","Emerson Dean","Adam Hassan","sumer dass",21,15
"on provincials 2024","Elite","Semi-final","Triple Threat","Swagged out Summer","Joshua Hachey","Emerson Dean","Adam Hassan","sumer dass",21,13
"on provincials 2024","Elite","Semi-final","CRO rimmer season","Yin&yang","Tyler Babin","Nicholas Puopolo","brandon farronato","colin tolentino",24,22
"on provincials 2024","Elite","Semi-final","CRO rimmer season","Yin&yang","Tyler Babin","Nicholas Puopolo","brandon farronato","colin tolentino",22,20
"on provincials 2024","Elite","P5: Semi-final","Peaked in Highschool","Full Swing","Ben Pernfuss","Gavin  Demoura","Tim Clifford","Shane Soto",0,1
"on provincials 2024","Elite","P5: Semi-final","CRO cest cher","2 Wide","Nathan Goh","Leonardo Tullo","Chris Loubert","Trevor Fleming",1,0
"on provincials 2024","Elite","Final","Triple Threat","CRO rimmer season","Joshua Hachey","Emerson Dean","Tyler Babin","Nicholas Puopolo",21,13
"on provincials 2024","Elite","Final","Triple Threat","CRO rimmer season","Joshua Hachey","Emerson Dean","Tyler Babin","Nicholas Puopolo",21,9
"on provincials 2024","Elite","P3: Final","Yin&yang","Swagged out Summer","brandon farronato","colin tolentino","Adam Hassan","sumer dass",0,1
"on provincials 2024","Elite","P3: Final","Yin&yang","Swagged out Summer","brandon farronato","colin tolentino","Adam Hassan","sumer dass",0,1
"on provincials 2024","Women's Advanced","Pool","The Manatees","How I set your mother","Emma Robertson","Katie Robertson","Samantha Argao","Hager Taha",15,9
"on provincials 2024","Women's Advanced","Pool","🌲 Queens of the Rim","Diaz/Li","Naomi Campbell","Lois Radu","Rosemay Diaz","Serena  Li",16,14
"on provincials 2024","Women's Advanced","Pool","Here to Slay ","Des-spike-a-ball Me","Emma Wosik","Anjali Patel","Mehwish Panjwani","Janet Leung",9,15
"on provincials 2024","Women's Advanced","Pool","The Manatees","Diaz/Li","Emma Robertson","Katie Robertson","Rosemay Diaz","Serena  Li",15,11
"on provincials 2024","Women's Advanced","Pool","🌲 Queens of the Rim","Yammy Mammies","Naomi Campbell","Lois Radu","Dianne Fonseca","Maryam Bakkal Bashi",8,15
"on provincials 2024","Women's Advanced","Pool","Des-spike-a-ball Me","How I set your mother","Mehwish Panjwani","Janet Leung","Samantha Argao","Hager Taha",15,10
"on provincials 2024","Women's Advanced","Pool","The Manatees","Des-spike-a-ball Me","Emma Robertson","Katie Robertson","Mehwish Panjwani","Janet Leung",7,15
"on provincials 2024","Women's Advanced","Pool","🌲 Queens of the Rim","Here to Slay ","Naomi Campbell","Lois Radu","Emma Wosik","Anjali Patel",4,15
"on provincials 2024","Women's Advanced","Pool","Yammy Mammies","Diaz/Li","Dianne Fonseca","Maryam Bakkal Bashi","Rosemay Diaz","Serena  Li",15,13
"on provincials 2024","Women's Advanced","Pool","The Manatees","Yammy Mammies","Emma Robertson","Katie Robertson","Dianne Fonseca","Maryam Bakkal Bashi",11,15
"on provincials 2024","Women's Advanced","Pool","🌲 Queens of the Rim","How I set your mother","Naomi Campbell","Lois Radu","Samantha Argao","Hager Taha",15,8
"on provincials 2024","Women's Advanced","Pool","Here to Slay ","Diaz/Li","Emma Wosik","Anjali Patel","Rosemay Diaz","Serena  Li",10,15
"on provincials 2024","Women's Advanced","Pool","🌲 Queens of the Rim","Des-spike-a-ball Me","Naomi Campbell","Lois Radu","Mehwish Panjwani","Janet Leung",17,19
"on provincials 2024","Women's Advanced","Pool","Here to Slay ","Yammy Mammies","Emma Wosik","Anjali Patel","Dianne Fonseca","Maryam Bakkal Bashi",11,15
"on provincials 2024","Women's Advanced","Pool","Diaz/Li","How I set your mother","Rosemay Diaz","Serena  Li","Samantha Argao","Hager Taha",10,15
"on provincials 2024","Women's Advanced","Pool","The Manatees","Here to Slay ","Emma Robertson","Katie Robertson","Emma Wosik","Anjali Patel",15,11
"on provincials 2024","Women's Advanced","Pool","Yammy Mammies","How I set your mother","Dianne Fonseca","Maryam Bakkal Bashi","Samantha Argao","Hager Taha",15,8
"on provincials 2024","Women's Advanced","Pool","Des-spike-a-ball Me","Diaz/Li","Mehwish Panjwani","Janet Leung","Rosemay Diaz","Serena  Li",15,9
"on provincials 2024","Women's Advanced","Pool","The Manatees","🌲 Queens of the Rim","Emma Robertson","Katie Robertson","Naomi Campbell","Lois Radu",8,15
"on provincials 2024","Women's Advanced","Pool","Here to Slay ","How I set your mother","Emma Wosik","Anjali Patel","Samantha Argao","Hager Taha",15,7
"on provincials 2024","Women's Advanced","Pool","Yammy Mammies","Des-spike-a-ball Me","Dianne Fonseca","Maryam Bakkal Bashi","Mehwish Panjwani","Janet Leung",13,15
"on provincials 2024","Women's Advanced","Quarter-final","Yammy Mammies","How I set your mother","Dianne Fonseca","Maryam Bakkal Bashi","Samantha Argao","Hager Taha",21,19
"on provincials 2024","Women's Advanced","Quarter-final","Yammy Mammies","How I set your mother","Dianne Fonseca","Maryam Bakkal Bashi","Samantha Argao","Hager Taha",21,18
"on provincials 2024","Women's Advanced","Quarter-final","🌲 Queens of the Rim","Diaz/Li","Naomi Campbell","Lois Radu","Rosemay Diaz","Serena  Li",21,12
"on provincials 2024","Women's Advanced","Quarter-final","🌲 Queens of the Rim","Diaz/Li","Naomi Campbell","Lois Radu","Rosemay Diaz","Serena  Li",21,14
"on provincials 2024","Women's Advanced","Quarter-final","The Manatees","Here to Slay ","Emma Robertson","Katie Robertson","Emma Wosik","Anjali Patel",21,15
"on provincials 2024","Women's Advanced","Quarter-final","The Manatees","Here to Slay ","Emma Robertson","Katie Robertson","Emma Wosik","Anjali Patel",21,15
"on provincials 2024","Women's Advanced","Semi-final","Des-spike-a-ball Me","The Manatees","Mehwish Panjwani","Janet Leung","Emma Robertson","Katie Robertson",21,13
"on provincials 2024","Women's Advanced","Semi-final","Des-spike-a-ball Me","The Manatees","Mehwish Panjwani","Janet Leung","Emma Robertson","Katie Robertson",21,16
"on provincials 2024","Women's Advanced","Semi-final","Yammy Mammies","🌲 Queens of the Rim","Dianne Fonseca","Maryam Bakkal Bashi","Naomi Campbell","Lois Radu",1,0
"on provincials 2024","Women's Advanced","Semi-final","Yammy Mammies","🌲 Queens of the Rim","Dianne Fonseca","Maryam Bakkal Bashi","Naomi Campbell","Lois Radu",0,1
"on provincials 2024","Women's Advanced","Semi-final","Yammy Mammies","🌲 Queens of the Rim","Dianne Fonseca","Maryam Bakkal Bashi","Naomi Campbell","Lois Radu",1,0
"on provincials 2024","Women's Advanced","P5: Semi-final","Diaz/Li","How I set your mother","Rosemay Diaz","Serena  Li","Samantha Argao","Hager Taha",16,21
"on provincials 2024","Women's Advanced","P5: Semi-final","Diaz/Li","How I set your mother","Rosemay Diaz","Serena  Li","Samantha Argao","Hager Taha",22,24
"on provincials 2024","Women's Advanced","Final","Des-spike-a-ball Me","Yammy Mammies","Mehwish Panjwani","Janet Leung","Dianne Fonseca","Maryam Bakkal Bashi",18,21
"on provincials 2024","Women's Advanced","Final","Des-spike-a-ball Me","Yammy Mammies","Mehwish Panjwani","Janet Leung","Dianne Fonseca","Maryam Bakkal Bashi",21,18
"on provincials 2024","Women's Advanced","Final","Des-spike-a-ball Me","Yammy Mammies","Mehwish Panjwani","Janet Leung","Dianne Fonseca","Maryam Bakkal Bashi",26,28
"on provincials 2024","Women's Advanced","P3: Final","🌲 Queens of the Rim","The Manatees","Naomi Campbell","Lois Radu","Emma Robertson","Katie Robertson",1,0
"on provincials 2024","Women's Advanced","P3: Final","🌲 Queens of the Rim","The Manatees","Naomi Campbell","Lois Radu","Emma Robertson","Katie Robertson",1,0
"on provincials 2024","Open Advanced","Pool","Waterloo Killers (Albrecht/Kim)","The Finn-ishing Hit 💥","Alex Kim","Malachi Albrecht","Finn Fogal","David Reyes",21,12
"on provincials 2024","Open Advanced","Pool","NEM Disgusting Daps 🤮🤝","‼️‼️‼️","Owen Covach","Jordan Martin","Victor Huang","Tim Yip",21,17
"on provincials 2024","Open Advanced","Pool","THE 1%","🌲MIGHTY MACHINES","Ricardo Boscan","Richard Lam","Mo Bardaweel","Gabriel Contursi",21,18
"on provincials 2024","Open Advanced","Pool","Working title: Stezra","Curalli/Dahmer","Steven Balamut","Ezra Campanelli","Julian Curalli","Joshua Dahmer",21,11
"on provincials 2024","Open Advanced","Pool","Waterloo Killers (Albrecht/Kim)","‼️‼️‼️","Alex Kim","Malachi Albrecht","Victor Huang","Tim Yip",21,15
"on provincials 2024","Open Advanced","Pool","Server Dysmorphia","The Finn-ishing Hit 💥","Nathan Toews","Judah Thrall","Finn Fogal","David Reyes",21,15
"on provincials 2024","Open Advanced","Pool","THE 1%","Curalli/Dahmer","Ricardo Boscan","Richard Lam","Julian Curalli","Joshua Dahmer",15,21
"on provincials 2024","Open Advanced","Pool","Weenie Hut Jr.","🌲MIGHTY MACHINES","Brendan Reesor","Phoenix Roy","Mo Bardaweel","Gabriel Contursi",19,21
"on provincials 2024","Open Advanced","Pool","Waterloo Killers (Albrecht/Kim)","Server Dysmorphia","Alex Kim","Malachi Albrecht","Nathan Toews","Judah Thrall",21,14
"on provincials 2024","Open Advanced","Pool","NEM Disgusting Daps 🤮🤝","The Finn-ishing Hit 💥","Owen Covach","Jordan Martin","Finn Fogal","David Reyes",21,12
"on provincials 2024","Open Advanced","Pool","THE 1%","Weenie Hut Jr.","Ricardo Boscan","Richard Lam","Brendan Reesor","Phoenix Roy",24,22
"on provincials 2024","Open Advanced","Pool","Working title: Stezra","🌲MIGHTY MACHINES","Steven Balamut","Ezra Campanelli","Mo Bardaweel","Gabriel Contursi",21,19
"on provincials 2024","Open Advanced","Pool","NEM Disgusting Daps 🤮🤝","Server Dysmorphia","Owen Covach","Jordan Martin","Nathan Toews","Judah Thrall",13,21
"on provincials 2024","Open Advanced","Pool","‼️‼️‼️","The Finn-ishing Hit 💥","Victor Huang","Tim Yip","Finn Fogal","David Reyes",21,23
"on provincials 2024","Open Advanced","Pool","Working title: Stezra","Weenie Hut Jr.","Steven Balamut","Ezra Campanelli","Brendan Reesor","Phoenix Roy",21,11
"on provincials 2024","Open Advanced","Pool","Curalli/Dahmer","🌲MIGHTY MACHINES","Julian Curalli","Joshua Dahmer","Mo Bardaweel","Gabriel Contursi",25,24
"on provincials 2024","Open Advanced","Pool","Waterloo Killers (Albrecht/Kim)","NEM Disgusting Daps 🤮🤝","Alex Kim","Malachi Albrecht","Owen Covach","Jordan Martin",21,17
"on provincials 2024","Open Advanced","Pool","Server Dysmorphia","‼️‼️‼️","Nathan Toews","Judah Thrall","Victor Huang","Tim Yip",21,19
"on provincials 2024","Open Advanced","Pool","THE 1%","Working title: Stezra","Ricardo Boscan","Richard Lam","Steven Balamut","Ezra Campanelli",17,21
"on provincials 2024","Open Advanced","Pool","Weenie Hut Jr.","Curalli/Dahmer","Brendan Reesor","Phoenix Roy","Julian Curalli","Joshua Dahmer",21,13
"on provincials 2024","Open Advanced","Round of 16","🌲MIGHTY MACHINES","‼️‼️‼️","Mo Bardaweel","Gabriel Contursi","Victor Huang","Tim Yip",18,21
"on provincials 2024","Open Advanced","Round of 16","🌲MIGHTY MACHINES","‼️‼️‼️","Mo Bardaweel","Gabriel Contursi","Victor Huang","Tim Yip",21,15
"on provincials 2024","Open Advanced","Round of 16","🌲MIGHTY MACHINES","‼️‼️‼️","Mo Bardaweel","Gabriel Contursi","Victor Huang","Tim Yip",19,21
"on provincials 2024","Open Advanced","Round of 16","Weenie Hut Jr.","The Finn-ishing Hit 💥","Brendan Reesor","Phoenix Roy","Finn Fogal","David Reyes",21,16
"on provincials 2024","Open Advanced","Round of 16","Weenie Hut Jr.","The Finn-ishing Hit 💥","Brendan Reesor","Phoenix Roy","Finn Fogal","David Reyes",16,21
"on provincials 2024","Open Advanced","Round of 16","Weenie Hut Jr.","The Finn-ishing Hit 💥","Brendan Reesor","Phoenix Roy","Finn Fogal","David Reyes",21,16
"on provincials 2024","Open Advanced","Quarter-final","Waterloo Killers (Albrecht/Kim)","Weenie Hut Jr.","Alex Kim","Malachi Albrecht","Brendan Reesor","Phoenix Roy",21,15
"on provincials 2024","Open Advanced","Quarter-final","Waterloo Killers (Albrecht/Kim)","Weenie Hut Jr.","Alex Kim","Malachi Albrecht","Brendan Reesor","Phoenix Roy",21,15
"on provincials 2024","Open Advanced","Quarter-final","Working title: Stezra","‼️‼️‼️","Steven Balamut","Ezra Campanelli","Victor Huang","Tim Yip",21,13
"on provincials 2024","Open Advanced","Quarter-final","Working title: Stezra","‼️‼️‼️","Steven Balamut","Ezra Campanelli","Victor Huang","Tim Yip",21,10
"on provincials 2024","Open Advanced","Quarter-final","Server Dysmorphia","Curalli/Dahmer","Nathan Toews","Judah Thrall","Julian Curalli","Joshua Dahmer",1,0
"on provincials 2024","Open Advanced","Quarter-final","Server Dysmorphia","Curalli/Dahmer","Nathan Toews","Judah Thrall","Julian Curalli","Joshua Dahmer",1,0
"on provincials 2024","Open Advanced","Quarter-final","NEM Disgusting Daps 🤮🤝","THE 1%","Owen Covach","Jordan Martin","Ricardo Boscan","Richard Lam",13,21
"on provincials 2024","Open Advanced","Quarter-final","NEM Disgusting Daps 🤮🤝","THE 1%","Owen Covach","Jordan Martin","Ricardo Boscan","Richard Lam",21,10
"on provincials 2024","Open Advanced","Quarter-final","NEM Disgusting Daps 🤮🤝","THE 1%","Owen Covach","Jordan Martin","Ricardo Boscan","Richard Lam",20,22
"on provincials 2024","Open Advanced","Semi-final","Waterloo Killers (Albrecht/Kim)","THE 1%","Alex Kim","Malachi Albrecht","Ricardo Boscan","Richard Lam",21,12
"on provincials 2024","Open Advanced","Semi-final","Waterloo Killers (Albrecht/Kim)","THE 1%","Alex Kim","Malachi Albrecht","Ricardo Boscan","Richard Lam",21,14
"on provincials 2024","Open Advanced","Semi-final","Working title: Stezra","Server Dysmorphia","Steven Balamut","Ezra Campanelli","Nathan Toews","Judah Thrall",21,13
"on provincials 2024","Open Advanced","Semi-final","Working title: Stezra","Server Dysmorphia","Steven Balamut","Ezra Campanelli","Nathan Toews","Judah Thrall",21,17
"on provincials 2024","Open Advanced","Final","Waterloo Killers (Albrecht/Kim)","Working title: Stezra","Alex Kim","Malachi Albrecht","Steven Balamut","Ezra Campanelli",21,19
